date,store,product,sales,units_sold,avg_price,is_weekend,is_holiday,month,day_of_week,quarter
2023-01-13,Store_3_Suburb,Apparel,459.01,10,45,0,0,1,4,1
2023-01-13,Store_3_Suburb,Groceries,1042.34,86,12,0,0,1,4,1
2023-01-13,Store_3_Suburb,Home & Garden,314.88,5,60,0,0,1,4,1
2023-01-13,Store_3_Suburb,Sports,279.47,5,55,0,0,1,4,1
2023-01-13,Store_3_Suburb,Beauty,215.94,6,35,0,0,1,4,1
2023-01-13,Store_3_Suburb,Toys,199.63,7,25,0,0,1,4,1
2023-01-13,Store_4_Airport,Electronics,466.14,3,150,0,0,1,4,1
2023-01-13,Store_4_Airport,Apparel,309.68,6,45,0,0,1,4,1
2023-01-13,Store_4_Airport,Groceries,660.44,55,12,0,0,1,4,1
2023-01-13,Store_4_Airport,Home & Garden,252.46,4,60,0,0,1,4,1
2023-01-13,Store_4_Airport,Sports,242.19,4,55,0,0,1,4,1
2023-01-13,Store_4_Airport,Beauty,178.04,5,35,0,0,1,4,1
2023-01-13,Store_4_Airport,Toys,156.03,6,25,0,0,1,4,1
2023-01-14,Store_1_Downtown,Electronics,1334.13,8,150,1,0,1,5,1
2023-01-14,Store_1_Downtown,Apparel,748.7,16,45,1,0,1,5,1
2023-01-14,Store_1_Downtown,Groceries,1913.95,159,12,1,0,1,5,1
2023-01-14,Store_1_Downtown,Home & Garden,624.79,10,60,1,0,1,5,1
2023-01-14,Store_1_Downtown,Sports,551.33,10,55,1,0,1,5,1
2023-01-14,Store_1_Downtown,Beauty,431.82,12,35,1,0,1,5,1
2023-01-14,Store_1_Downtown,Toys,390.96,15,25,1,0,1,5,1
2023-01-14,Store_2_Mall,Electronics,1091.79,7,150,1,0,1,5,1
2023-01-14,Store_2_Mall,Apparel,744.32,16,45,1,0,1,5,1
2023-01-14,Store_2_Mall,Groceries,1709.65,142,12,1,0,1,5,1
2023-01-14,Store_2_Mall,Home & Garden,631.97,10,60,1,0,1,5,1
2023-01-14,Store_2_Mall,Sports,420.09,7,55,1,0,1,5,1
2023-01-14,Store_2_Mall,Beauty,424.02,12,35,1,0,1,5,1
2023-01-14,Store_2_Mall,Toys,330.96,13,25,1,0,1,5,1
2023-01-14,Store_3_Suburb,Electronics,1014.19,6,150,1,0,1,5,1
2023-01-14,Store_3_Suburb,Apparel,477.97,10,45,1,0,1,5,1
2023-01-14,Store_3_Suburb,Groceries,1143.2,95,12,1,0,1,5,1
2023-01-14,Store_3_Suburb,Home & Garden,391.07,6,60,1,0,1,5,1
2023-01-14,Store_3_Suburb,Sports,286.69,5,55,1,0,1,5,1
2023-01-14,Store_3_Suburb,Beauty,295.6,8,35,1,0,1,5,1
2023-01-14,Store_3_Suburb,Toys,240.26,9,25,1,0,1,5,1
2023-01-14,Store_4_Airport,Electronics,633.38,4,150,1,0,1,5,1
2023-01-14,Store_4_Airport,Apparel,403.33,8,45,1,0,1,5,1
2023-01-14,Store_4_Airport,Groceries,1111.61,92,12,1,0,1,5,1
2023-01-14,Store_4_Airport,Home & Garden,341.65,5,60,1,0,1,5,1
2023-01-14,Store_4_Airport,Sports,257.25,4,55,1,0,1,5,1
2023-01-14,Store_4_Airport,Beauty,212.98,6,35,1,0,1,5,1
2023-01-14,Store_4_Airport,Toys,204.59,8,25,1,0,1,5,1
2023-01-15,Store_1_Downtown,Electronics,1083.23,7,150,1,0,1,6,1
2023-01-15,Store_1_Downtown,Apparel,922.85,20,45,1,0,1,6,1
2023-01-15,Store_1_Downtown,Groceries,2092.79,174,12,1,0,1,6,1
2023-01-15,Store_1_Downtown,Home & Garden,594.72,9,60,1,0,1,6,1
2023-01-15,Store_1_Downtown,Sports,452.46,8,55,1,0,1,6,1
2023-01-15,Store_1_Downtown,Beauty,531.36,15,35,1,0,1,6,1
2023-01-15,Store_1_Downtown,Toys,385.53,15,25,1,0,1,6,1
2023-01-15,Store_2_Mall,Electronics,1168.73,7,150,1,0,1,6,1
2023-01-15,Store_2_Mall,Apparel,546.36,12,45,1,0,1,6,1
2023-01-15,Store_2_Mall,Groceries,1466.5,122,12,1,0,1,6,1
2023-01-15,Store_2_Mall,Home & Garden,520.27,8,60,1,0,1,6,1
2023-01-15,Store_2_Mall,Sports,457.14,8,55,1,0,1,6,1
2023-01-15,Store_2_Mall,Beauty,372.45,10,35,1,0,1,6,1
2023-01-15,Store_2_Mall,Toys,345.24,13,25,1,0,1,6,1
2023-01-15,Store_3_Suburb,Electronics,743.17,4,150,1,0,1,6,1
2023-01-15,Store_3_Suburb,Apparel,512.6,11,45,1,0,1,6,1
2023-01-15,Store_3_Suburb,Groceries,1263.01,105,12,1,0,1,6,1
2023-01-15,Store_3_Suburb,Home & Garden,437.4,7,60,1,0,1,6,1
2023-01-15,Store_3_Suburb,Sports,389.9,7,55,1,0,1,6,1
2023-01-15,Store_3_Suburb,Beauty,276.91,7,35,1,0,1,6,1
2023-01-15,Store_3_Suburb,Toys,220.11,8,25,1,0,1,6,1
2023-01-15,Store_4_Airport,Electronics,703.73,4,150,1,0,1,6,1
2023-01-15,Store_4_Airport,Apparel,402.96,8,45,1,0,1,6,1
2023-01-15,Store_4_Airport,Groceries,865.94,72,12,1,0,1,6,1
2023-01-15,Store_4_Airport,Home & Garden,360.4,6,60,1,0,1,6,1
2023-01-15,Store_4_Airport,Sports,276.16,5,55,1,0,1,6,1
2023-01-15,Store_4_Airport,Beauty,261.6,7,35,1,0,1,6,1
2023-01-15,Store_4_Airport,Toys,196.32,7,25,1,0,1,6,1
2023-01-16,Store_1_Downtown,Electronics,1157.83,7,150,0,0,1,0,1
2023-01-16,Store_1_Downtown,Apparel,705.32,15,45,0,0,1,0,1
2023-01-16,Store_1_Downtown,Groceries,1404.15,117,12,0,0,1,0,1
2023-01-16,Store_1_Downtown,Home & Garden,526.64,8,60,0,0,1,0,1
2023-01-16,Store_1_Downtown,Sports,447.11,8,55,0,0,1,0,1
2023-01-16,Store_1_Downtown,Beauty,409.27,11,35,0,0,1,0,1
2023-01-16,Store_1_Downtown,Toys,271.05,10,25,0,0,1,0,1
2023-01-16,Store_2_Mall,Electronics,854.88,5,150,0,0,1,0,1
2023-01-16,Store_2_Mall,Apparel,552.92,12,45,0,0,1,0,1
2023-01-16,Store_2_Mall,Groceries,988.95,82,12,0,0,1,0,1
2023-01-16,Store_2_Mall,Home & Garden,352.67,5,60,0,0,1,0,1
2023-01-16,Store_2_Mall,Sports,278.63,5,55,0,0,1,0,1
2023-01-16,Store_2_Mall,Beauty,291.92,8,35,0,0,1,0,1
2023-01-16,Store_2_Mall,Toys,267.94,10,25,0,0,1,0,1
2023-01-16,Store_3_Suburb,Electronics,736.15,4,150,0,0,1,0,1
2023-01-16,Store_3_Suburb,Apparel,402.96,8,45,0,0,1,0,1
2023-01-16,Store_3_Suburb,Groceries,1116.35,93,12,0,0,1,0,1
2023-01-16,Store_3_Suburb,Home & Garden,275.84,4,60,0,0,1,0,1
2023-01-16,Store_3_Suburb,Sports,232.31,4,55,0,0,1,0,1
2023-01-16,Store_3_Suburb,Beauty,238.67,6,35,0,0,1,0,1
2023-01-16,Store_3_Suburb,Toys,207.68,8,25,0,0,1,0,1
2023-01-16,Store_4_Airport,Electronics,478.43,3,150,0,0,1,0,1
2023-01-16,Store_4_Airport,Apparel,237.98,5,45,0,0,1,0,1
2023-01-16,Store_4_Airport,Groceries,713.58,59,12,0,0,1,0,1
2023-01-16,Store_4_Airport,Home & Garden,208.69,3,60,0,0,1,0,1
2023-01-16,Store_4_Airport,Sports,224.06,4,55,0,0,1,0,1
2023-01-16,Store_4_Airport,Beauty,186.6,5,35,0,0,1,0,1
2023-01-16,Store_4_Airport,Toys,135.9,5,25,0,0,1,0,1
2023-01-17,Store_1_Downtown,Electronics,910.67,6,150,0,0,1,1,1
2023-01-17,Store_1_Downtown,Apparel,536.45,11,45,0,0,1,1,1
2023-01-17,Store_1_Downtown,Groceries,1430.97,119,12,0,0,1,1,1
2023-01-17,Store_1_Downtown,Home & Garden,525.85,8,60,0,0,1,1,1
2023-01-17,Store_1_Downtown,Sports,378.6,6,55,0,0,1,1,1
2023-01-17,Store_1_Downtown,Beauty,378.15,10,35,0,0,1,1,1
2023-01-17,Store_1_Downtown,Toys,284.09,11,25,0,0,1,1,1
2023-01-17,Store_2_Mall,Electronics,736.57,4,150,0,0,1,1,1
2023-01-17,Store_2_Mall,Apparel,494.65,10,45,0,0,1,1,1
2023-01-17,Store_2_Mall,Groceries,1075.77,89,12,0,0,1,1,1
2023-01-17,Store_2_Mall,Home & Garden,377.85,6,60,0,0,1,1,1
2023-01-17,Store_2_Mall,Sports,308.07,5,55,0,0,1,1,1
2023-01-17,Store_2_Mall,Beauty,358.94,10,35,0,0,1,1,1
2023-01-17,Store_2_Mall,Toys,250.88,10,25,0,0,1,1,1
2023-01-17,Store_3_Suburb,Electronics,595.22,3,150,0,0,1,1,1
2023-01-17,Store_3_Suburb,Apparel,408.56,9,45,0,0,1,1,1
2023-01-17,Store_3_Suburb,Groceries,949.22,79,12,0,0,1,1,1
2023-01-17,Store_3_Suburb,Home & Garden,312.93,5,60,0,0,1,1,1
2023-01-17,Store_3_Suburb,Sports,297.2,5,55,0,0,1,1,1
2023-01-17,Store_3_Suburb,Beauty,258.18,7,35,0,0,1,1,1
2023-01-17,Store_3_Suburb,Toys,189.39,7,25,0,0,1,1,1
2023-01-17,Store_4_Airport,Electronics,452.36,3,150,0,0,1,1,1
2023-01-17,Store_4_Airport,Apparel,291.75,6,45,0,0,1,1,1
2023-01-17,Store_4_Airport,Groceries,554.26,46,12,0,0,1,1,1
2023-01-17,Store_4_Airport,Home & Garden,203.64,3,60,0,0,1,1,1
2023-01-17,Store_4_Airport,Sports,238.7,4,55,0,0,1,1,1
2023-01-17,Store_4_Airport,Beauty,209.61,5,35,0,0,1,1,1
2023-01-17,Store_4_Airport,Toys,146.26,5,25,0,0,1,1,1
2023-01-18,Store_1_Downtown,Electronics,1015.35,6,150,0,0,1,2,1
2023-01-18,Store_1_Downtown,Apparel,618.68,13,45,0,0,1,2,1
2023-01-18,Store_1_Downtown,Groceries,1883.36,156,12,0,0,1,2,1
2023-01-18,Store_1_Downtown,Home & Garden,533.74,8,60,0,0,1,2,1
2023-01-18,Store_1_Downtown,Sports,414.63,7,55,0,0,1,2,1
2023-01-18,Store_1_Downtown,Beauty,325.6,9,35,0,0,1,2,1
2023-01-18,Store_1_Downtown,Toys,251.81,10,25,0,0,1,2,1
2023-01-18,Store_2_Mall,Electronics,816.28,5,150,0,0,1,2,1
2023-01-18,Store_2_Mall,Apparel,462.18,10,45,0,0,1,2,1
2023-01-18,Store_2_Mall,Groceries,1029.33,85,12,0,0,1,2,1
2023-01-18,Store_2_Mall,Home & Garden,374.14,6,60,0,0,1,2,1
2023-01-18,Store_2_Mall,Sports,312.15,5,55,0,0,1,2,1
2023-01-18,Store_2_Mall,Beauty,350.61,10,35,0,0,1,2,1
2023-01-18,Store_2_Mall,Toys,272.04,10,25,0,0,1,2,1
2023-01-18,Store_3_Suburb,Electronics,639.49,4,150,0,0,1,2,1
2023-01-18,Store_3_Suburb,Apparel,459.2,10,45,0,0,1,2,1
2023-01-18,Store_3_Suburb,Groceries,967.43,80,12,0,0,1,2,1
2023-01-18,Store_3_Suburb,Home & Garden,292.44,4,60,0,0,1,2,1
2023-01-18,Store_3_Suburb,Sports,322.65,5,55,0,0,1,2,1
2023-01-18,Store_3_Suburb,Beauty,252.93,7,35,0,0,1,2,1
2023-01-18,Store_3_Suburb,Toys,179.26,7,25,0,0,1,2,1
2023-01-18,Store_4_Airport,Electronics,470.86,3,150,0,0,1,2,1
2023-01-18,Store_4_Airport,Apparel,273.73,6,45,0,0,1,2,1
2023-01-18,Store_4_Airport,Groceries,620.44,51,12,0,0,1,2,1
2023-01-18,Store_4_Airport,Home & Garden,262.23,4,60,0,0,1,2,1
2023-01-18,Store_4_Airport,Sports,250.1,4,55,0,0,1,2,1
2023-01-18,Store_4_Airport,Beauty,154.83,4,35,0,0,1,2,1
2023-01-18,Store_4_Airport,Toys,158.44,6,25,0,0,1,2,1
2023-01-19,Store_1_Downtown,Electronics,897.54,5,150,0,0,1,3,1
2023-01-19,Store_1_Downtown,Apparel,570.77,12,45,0,0,1,3,1
2023-01-19,Store_1_Downtown,Groceries,1354.7,112,12,0,0,1,3,1
2023-01-19,Store_1_Downtown,Home & Garden,438.53,7,60,0,0,1,3,1
2023-01-19,Store_1_Downtown,Sports,422.04,7,55,0,0,1,3,1
2023-01-19,Store_1_Downtown,Beauty,330.09,9,35,0,0,1,3,1
2023-01-19,Store_1_Downtown,Toys,308.11,12,25,0,0,1,3,1
2023-01-19,Store_2_Mall,Electronics,795.98,5,150,0,0,1,3,1
2023-01-19,Store_2_Mall,Apparel,488.05,10,45,0,0,1,3,1
2023-01-19,Store_2_Mall,Groceries,1091.09,90,12,0,0,1,3,1
2023-01-19,Store_2_Mall,Home & Garden,376.93,6,60,0,0,1,3,1
2023-01-19,Store_2_Mall,Sports,376.44,6,55,0,0,1,3,1
2023-01-19,Store_2_Mall,Beauty,315.03,9,35,0,0,1,3,1
2023-01-19,Store_2_Mall,Toys,225.56,9,25,0,0,1,3,1
2023-01-19,Store_3_Suburb,Electronics,646.36,4,150,0,0,1,3,1
2023-01-19,Store_3_Suburb,Apparel,430.06,9,45,0,0,1,3,1
2023-01-19,Store_3_Suburb,Groceries,799.74,66,12,0,0,1,3,1
2023-01-19,Store_3_Suburb,Home & Garden,337.39,5,60,0,0,1,3,1
2023-01-19,Store_3_Suburb,Sports,261.45,4,55,0,0,1,3,1
2023-01-19,Store_3_Suburb,Beauty,253.69,7,35,0,0,1,3,1
2023-01-19,Store_3_Suburb,Toys,184.73,7,25,0,0,1,3,1
2023-01-19,Store_4_Airport,Electronics,393.37,2,150,0,0,1,3,1
2023-01-19,Store_4_Airport,Apparel,251.17,5,45,0,0,1,3,1
2023-01-19,Store_4_Airport,Groceries,723.46,60,12,0,0,1,3,1
2023-01-19,Store_4_Airport,Home & Garden,246.23,4,60,0,0,1,3,1
2023-01-19,Store_4_Airport,Sports,191.01,3,55,0,0,1,3,1
2023-01-19,Store_4_Airport,Beauty,191.49,5,35,0,0,1,3,1
2023-01-19,Store_4_Airport,Toys,125.08,5,25,0,0,1,3,1
2023-01-20,Store_1_Downtown,Electronics,953.66,6,150,0,0,1,4,1
2023-01-20,Store_1_Downtown,Apparel,527.34,11,45,0,0,1,4,1
2023-01-20,Store_1_Downtown,Groceries,1346.14,112,12,0,0,1,4,1
2023-01-20,Store_1_Downtown,Home & Garden,482.28,8,60,0,0,1,4,1
2023-01-20,Store_1_Downtown,Sports,383.86,6,55,0,0,1,4,1
2023-01-20,Store_1_Downtown,Beauty,346.16,9,35,0,0,1,4,1
2023-01-20,Store_1_Downtown,Toys,330.19,13,25,0,0,1,4,1
2023-01-20,Store_2_Mall,Electronics,753.85,5,150,0,0,1,4,1
2023-01-20,Store_2_Mall,Apparel,541.78,12,45,0,0,1,4,1
2023-01-20,Store_2_Mall,Groceries,1064.44,88,12,0,0,1,4,1
2023-01-20,Store_2_Mall,Home & Garden,421.19,7,60,0,0,1,4,1
2023-01-20,Store_2_Mall,Sports,400.45,7,55,0,0,1,4,1
2023-01-20,Store_2_Mall,Beauty,225.85,6,35,0,0,1,4,1
2023-01-20,Store_2_Mall,Toys,230.08,9,25,0,0,1,4,1
2023-01-20,Store_3_Suburb,Electronics,676.93,4,150,0,0,1,4,1
2023-01-20,Store_3_Suburb,Apparel,391.88,8,45,0,0,1,4,1
2023-01-20,Store_3_Suburb,Groceries,995.63,82,12,0,0,1,4,1
2023-01-20,Store_3_Suburb,Home & Garden,300.67,5,60,0,0,1,4,1
2023-01-20,Store_3_Suburb,Sports,282.42,5,55,0,0,1,4,1
2023-01-20,Store_3_Suburb,Beauty,236.26,6,35,0,0,1,4,1
2023-01-20,Store_3_Suburb,Toys,223.36,8,25,0,0,1,4,1
2023-01-20,Store_4_Airport,Electronics,492.21,3,150,0,0,1,4,1
2023-01-20,Store_4_Airport,Apparel,310.13,6,45,0,0,1,4,1
2023-01-20,Store_4_Airport,Groceries,690.34,57,12,0,0,1,4,1
2023-01-20,Store_4_Airport,Home & Garden,228.3,3,60,0,0,1,4,1
2023-01-20,Store_4_Airport,Sports,200.92,3,55,0,0,1,4,1
2023-01-20,Store_4_Airport,Beauty,187.1,5,35,0,0,1,4,1
2023-01-20,Store_4_Airport,Toys,143.69,5,25,0,0,1,4,1
2023-01-21,Store_1_Downtown,Electronics,1284.16,8,150,1,0,1,5,1
2023-01-21,Store_1_Downtown,Apparel,941.88,20,45,1,0,1,5,1
2023-01-21,Store_1_Downtown,Groceries,2035.07,169,12,1,0,1,5,1
2023-01-21,Store_1_Downtown,Home & Garden,603.66,10,60,1,0,1,5,1
2023-01-21,Store_1_Downtown,Sports,611.59,11,55,1,0,1,5,1
2023-01-21,Store_1_Downtown,Beauty,448.9,12,35,1,0,1,5,1
2023-01-21,Store_1_Downtown,Toys,310.51,12,25,1,0,1,5,1
2023-01-21,Store_2_Mall,Electronics,935.16,6,150,1,0,1,5,1
2023-01-21,Store_2_Mall,Apparel,528.4,11,45,1,0,1,5,1
2023-01-21,Store_2_Mall,Groceries,1505.16,125,12,1,0,1,5,1
2023-01-21,Store_2_Mall,Home & Garden,520.96,8,60,1,0,1,5,1
2023-01-21,Store_2_Mall,Sports,531.28,9,55,1,0,1,5,1
2023-01-21,Store_2_Mall,Beauty,402.75,11,35,1,0,1,5,1
2023-01-21,Store_2_Mall,Toys,317.88,12,25,1,0,1,5,1
2023-01-21,Store_3_Suburb,Electronics,901.01,6,150,1,0,1,5,1
2023-01-21,Store_3_Suburb,Apparel,405.02,9,45,1,0,1,5,1
2023-01-21,Store_3_Suburb,Groceries,1277.4,106,12,1,0,1,5,1
2023-01-21,Store_3_Suburb,Home & Garden,448.07,7,60,1,0,1,5,1
2023-01-21,Store_3_Suburb,Sports,310.18,5,55,1,0,1,5,1
2023-01-21,Store_3_Suburb,Beauty,347.69,9,35,1,0,1,5,1
2023-01-21,Store_3_Suburb,Toys,268.8,10,25,1,0,1,5,1
2023-01-21,Store_4_Airport,Electronics,598.09,3,150,1,0,1,5,1
2023-01-21,Store_4_Airport,Apparel,414.68,9,45,1,0,1,5,1
2023-01-21,Store_4_Airport,Groceries,1148.54,95,12,1,0,1,5,1
2023-01-21,Store_4_Airport,Home & Garden,317.67,5,60,1,0,1,5,1
2023-01-21,Store_4_Airport,Sports,279.78,5,55,1,0,1,5,1
2023-01-21,Store_4_Airport,Beauty,223.25,6,35,1,0,1,5,1
2023-01-21,Store_4_Airport,Toys,178.43,7,25,1,0,1,5,1
2023-01-22,Store_1_Downtown,Electronics,1351.63,9,150,1,0,1,6,1
2023-01-22,Store_1_Downtown,Apparel,713.23,15,45,1,0,1,6,1
2023-01-22,Store_1_Downtown,Groceries,1885.4,157,12,1,0,1,6,1
2023-01-22,Store_1_Downtown,Home & Garden,594.19,9,60,1,0,1,6,1
2023-01-22,Store_1_Downtown,Sports,572.15,10,55,1,0,1,6,1
2023-01-22,Store_1_Downtown,Beauty,483.62,13,35,1,0,1,6,1
2023-01-22,Store_1_Downtown,Toys,430.46,17,25,1,0,1,6,1
2023-01-22,Store_2_Mall,Electronics,986.96,6,150,1,0,1,6,1
2023-01-22,Store_2_Mall,Apparel,632.46,14,45,1,0,1,6,1
2023-01-22,Store_2_Mall,Groceries,1407.31,117,12,1,0,1,6,1
2023-01-22,Store_2_Mall,Home & Garden,496.9,8,60,1,0,1,6,1
2023-01-22,Store_2_Mall,Sports,472.17,8,55,1,0,1,6,1
2023-01-22,Store_2_Mall,Beauty,419.52,11,35,1,0,1,6,1
2023-01-22,Store_2_Mall,Toys,295.03,11,25,1,0,1,6,1
2023-01-22,Store_3_Suburb,Electronics,904.35,6,150,1,0,1,6,1
2023-01-22,Store_3_Suburb,Apparel,590.49,13,45,1,0,1,6,1
2023-01-22,Store_3_Suburb,Groceries,1299.6,108,12,1,0,1,6,1
2023-01-22,Store_3_Suburb,Home & Garden,494.07,8,60,1,0,1,6,1
2023-01-22,Store_3_Suburb,Sports,335.83,6,55,1,0,1,6,1
2023-01-22,Store_3_Suburb,Beauty,273.17,7,35,1,0,1,6,1
2023-01-22,Store_3_Suburb,Toys,213.75,8,25,1,0,1,6,1
2023-01-22,Store_4_Airport,Electronics,717.35,4,150,1,0,1,6,1
2023-01-22,Store_4_Airport,Apparel,415.52,9,45,1,0,1,6,1
2023-01-22,Store_4_Airport,Groceries,930.8,77,12,1,0,1,6,1
2023-01-22,Store_4_Airport,Home & Garden,320.74,5,60,1,0,1,6,1
2023-01-22,Store_4_Airport,Sports,242.27,4,55,1,0,1,6,1
2023-01-22,Store_4_Airport,Beauty,291.23,8,35,1,0,1,6,1
2023-01-22,Store_4_Airport,Toys,197.52,7,25,1,0,1,6,1
2023-01-23,Store_1_Downtown,Electronics,970.5,6,150,0,0,1,0,1
2023-01-23,Store_1_Downtown,Apparel,643.55,14,45,0,0,1,0,1
2023-01-23,Store_1_Downtown,Groceries,1509.27,125,12,0,0,1,0,1
2023-01-23,Store_1_Downtown,Home & Garden,490.75,8,60,0,0,1,0,1
2023-01-23,Store_1_Downtown,Sports,386.8,7,55,0,0,1,0,1
2023-01-23,Store_1_Downtown,Beauty,376.97,10,35,0,0,1,0,1
2023-01-23,Store_1_Downtown,Toys,356.46,14,25,0,0,1,0,1
2023-01-23,Store_2_Mall,Electronics,907.63,6,150,0,0,1,0,1
2023-01-23,Store_2_Mall,Apparel,579.66,12,45,0,0,1,0,1
2023-01-23,Store_2_Mall,Groceries,1138.65,94,12,0,0,1,0,1
2023-01-23,Store_2_Mall,Home & Garden,360.42,6,60,0,0,1,0,1
2023-01-23,Store_2_Mall,Sports,345.6,6,55,0,0,1,0,1
2023-01-23,Store_2_Mall,Beauty,301.67,8,35,0,0,1,0,1
2023-01-23,Store_2_Mall,Toys,277.35,11,25,0,0,1,0,1
2023-01-23,Store_3_Suburb,Electronics,531.68,3,150,0,0,1,0,1
2023-01-23,Store_3_Suburb,Apparel,461.18,10,45,0,0,1,0,1
2023-01-23,Store_3_Suburb,Groceries,944.83,78,12,0,0,1,0,1
2023-01-23,Store_3_Suburb,Home & Garden,306.34,5,60,0,0,1,0,1
2023-01-23,Store_3_Suburb,Sports,251.66,4,55,0,0,1,0,1
2023-01-23,Store_3_Suburb,Beauty,200.28,5,35,0,0,1,0,1
2023-01-23,Store_3_Suburb,Toys,216.46,8,25,0,0,1,0,1
2023-01-23,Store_4_Airport,Electronics,483.52,3,150,0,0,1,0,1
2023-01-23,Store_4_Airport,Apparel,261.3,5,45,0,0,1,0,1
2023-01-23,Store_4_Airport,Groceries,626.75,52,12,0,0,1,0,1
2023-01-23,Store_4_Airport,Home & Garden,231.94,3,60,0,0,1,0,1
2023-01-23,Store_4_Airport,Sports,245.05,4,55,0,0,1,0,1
2023-01-23,Store_4_Airport,Beauty,175.33,5,35,0,0,1,0,1
2023-01-23,Store_4_Airport,Toys,127.45,5,25,0,0,1,0,1
2023-01-24,Store_1_Downtown,Electronics,936.41,6,150,0,0,1,1,1
2023-01-24,Store_1_Downtown,Apparel,583.64,12,45,0,0,1,1,1
2023-01-24,Store_1_Downtown,Groceries,1051.65,87,12,0,0,1,1,1
2023-01-24,Store_1_Downtown,Home & Garden,477.39,7,60,0,0,1,1,1
2023-01-24,Store_1_Downtown,Sports,410.3,7,55,0,0,1,1,1
2023-01-24,Store_1_Downtown,Beauty,385.06,11,35,0,0,1,1,1
2023-01-24,Store_1_Downtown,Toys,355.47,14,25,0,0,1,1,1
2023-01-24,Store_2_Mall,Electronics,890.13,5,150,0,0,1,1,1
2023-01-24,Store_2_Mall,Apparel,486.56,10,45,0,0,1,1,1
2023-01-24,Store_2_Mall,Groceries,1067.22,88,12,0,0,1,1,1
2023-01-24,Store_2_Mall,Home & Garden,502.93,8,60,0,0,1,1,1
2023-01-24,Store_2_Mall,Sports,352.07,6,55,0,0,1,1,1
2023-01-24,Store_2_Mall,Beauty,300.42,8,35,0,0,1,1,1
2023-01-24,Store_2_Mall,Toys,249.4,9,25,0,0,1,1,1
2023-01-24,Store_3_Suburb,Electronics,652.68,4,150,0,0,1,1,1
2023-01-24,Store_3_Suburb,Apparel,394.23,8,45,0,0,1,1,1
2023-01-24,Store_3_Suburb,Groceries,904.93,75,12,0,0,1,1,1
2023-01-24,Store_3_Suburb,Home & Garden,302.5,5,60,0,0,1,1,1
2023-01-24,Store_3_Suburb,Sports,279.08,5,55,0,0,1,1,1
2023-01-24,Store_3_Suburb,Beauty,226.96,6,35,0,0,1,1,1
2023-01-24,Store_3_Suburb,Toys,185.74,7,25,0,0,1,1,1
2023-01-24,Store_4_Airport,Electronics,485.11,3,150,0,0,1,1,1
2023-01-24,Store_4_Airport,Apparel,292.35,6,45,0,0,1,1,1
2023-01-24,Store_4_Airport,Groceries,828.29,69,12,0,0,1,1,1
2023-01-24,Store_4_Airport,Home & Garden,176.38,2,60,0,0,1,1,1
2023-01-24,Store_4_Airport,Sports,232.92,4,55,0,0,1,1,1
2023-01-24,Store_4_Airport,Beauty,202.43,5,35,0,0,1,1,1
2023-01-24,Store_4_Airport,Toys,118.9,4,25,0,0,1,1,1
2023-01-25,Store_1_Downtown,Electronics,927.1,6,150,0,0,1,2,1
2023-01-25,Store_1_Downtown,Apparel,577.71,12,45,0,0,1,2,1
2023-01-25,Store_1_Downtown,Groceries,1237.32,103,12,0,0,1,2,1
2023-01-25,Store_1_Downtown,Home & Garden,442.66,7,60,0,0,1,2,1
2023-01-25,Store_1_Downtown,Sports,373.36,6,55,0,0,1,2,1
2023-01-25,Store_1_Downtown,Beauty,423.08,12,35,0,0,1,2,1
2023-01-25,Store_1_Downtown,Toys,328.07,13,25,0,0,1,2,1
2023-01-25,Store_2_Mall,Electronics,901.72,6,150,0,0,1,2,1
2023-01-25,Store_2_Mall,Apparel,536.08,11,45,0,0,1,2,1
2023-01-25,Store_2_Mall,Groceries,1064.51,88,12,0,0,1,2,1
2023-01-25,Store_2_Mall,Home & Garden,379.02,6,60,0,0,1,2,1
2023-01-25,Store_2_Mall,Sports,367.13,6,55,0,0,1,2,1
2023-01-25,Store_2_Mall,Beauty,263.34,7,35,0,0,1,2,1
2023-01-25,Store_2_Mall,Toys,267.82,10,25,0,0,1,2,1
2023-01-25,Store_3_Suburb,Electronics,624.62,4,150,0,0,1,2,1
2023-01-25,Store_3_Suburb,Apparel,385.01,8,45,0,0,1,2,1
2023-01-25,Store_3_Suburb,Groceries,1028.25,85,12,0,0,1,2,1
2023-01-25,Store_3_Suburb,Home & Garden,334.22,5,60,0,0,1,2,1
2023-01-25,Store_3_Suburb,Sports,269.89,4,55,0,0,1,2,1
2023-01-25,Store_3_Suburb,Beauty,267.82,7,35,0,0,1,2,1
2023-01-25,Store_3_Suburb,Toys,178.38,7,25,0,0,1,2,1
2023-01-25,Store_4_Airport,Electronics,509.56,3,150,0,0,1,2,1
2023-01-25,Store_4_Airport,Apparel,317.79,7,45,0,0,1,2,1
2023-01-25,Store_4_Airport,Groceries,697.71,58,12,0,0,1,2,1
2023-01-25,Store_4_Airport,Home & Garden,247.83,4,60,0,0,1,2,1
2023-01-25,Store_4_Airport,Sports,183.73,3,55,0,0,1,2,1
2023-01-25,Store_4_Airport,Beauty,196.63,5,35,0,0,1,2,1
2023-01-25,Store_4_Airport,Toys,147.23,5,25,0,0,1,2,1
2023-01-26,Store_1_Downtown,Electronics,909.82,6,150,0,0,1,3,1
2023-01-26,Store_1_Downtown,Apparel,662.94,14,45,0,0,1,3,1
2023-01-26,Store_1_Downtown,Groceries,1338.57,111,12,0,0,1,3,1
